File,ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
wals-chapter-97,97A-men,men,Menomini,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-mie,mie,Mien,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-nia,nia,Nias,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-ppi,ppi,Pitta Pitta,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-rem,rem,Remo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-rot,rot,Rotuman,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-shi,shi,Shiriana,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-tbu,tbu,Tubu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-tuc,tuc,Tucano,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-ani,ani,//Ani,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-bla,bla,Blackfoot,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-fut,fut,Futuna-Aniwa,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-hum,hum,Huitoto (Murui),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-jiv,jiv,Jivaro,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-kam,kam,Kambera,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-kzy,kzy,Komi-Zyrian,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-lao,lao,Lao,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-lnd,lnd,Linda,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-mai,mai,Maithili,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-msl,msl,Masalit,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-nhn,nhn,Nahuatl (North Puebla),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-syu,syu,Salt-Yui,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-ser,ser,Seri,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-shn,shn,Shona,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-sre,sre,Sre,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-tng,tng,Tongan,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-vai,vai,Vai,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-wrl,wrl,Warlpiri,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-gum,gum,Gumbaynggir,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-gwa,gwa,Gwari,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-kws,kws,Kawaiisu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-kmb,kmb,Kombai,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-lon,lon,Loniu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-mde,mde,Mende,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-nbr,nbr,Ngäbere,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-niu,niu,Niuean,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-noo,noo,Noon,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-pno,pno,Paiute (Northern),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-sal,sal,Salinan,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-aly,aly,Alyawarra,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-cbo,cbo,Chácobo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-kan,kan,Kana,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-kiw,kiw,Kiwai,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-kwo,kwo,Kwoma,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-mnc,mnc,Manchu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-non,non,Noni,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-per,per,Pero,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-taw,taw,Tawala,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-bco,bco,Bella Coola,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-ber,ber,Berta,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-cso,cso,Chatino (Sierra Occidental),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-cmh,cmh,Chemehuevi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-ewo,ewo,Ewondo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-ksg,ksg,Karen (Sgaw),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-kwk,kwk,Kwakw'ala,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-miz,miz,Mizo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-ruk,ruk,Rukai (Tanan),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-wah,wah,Wahgi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-wrk,wrk,Warekena,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-ata,ata,Atayal,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-aze,aze,Azerbaijani,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-bae,bae,Baré,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-bar,bar,Bari,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-but,but,Buriat,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-chc,chc,Chechen,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-err,err,Erromangan,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-hua,hua,Hua,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-iba,iba,Iban,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-jeb,jeb,Jebero,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-jng,jng,Jingpho,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-mme,mme,Mari (Meadow),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-mby,mby,Mbay,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-mpa,mpa,Murrinh-Patha,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-new,new,Newari (Kathmandu),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-sno,sno,Saami (Northern),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-ukr,ukr,Ukrainian,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-was,was,Washo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-yuk,yuk,Yukulta,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-kkv,kkv,Lusi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-kya,kya,Kuku-Yalanji,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-sah,sah,Sahu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-skp,skp,Selkup,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-ttu,ttu,Tsova-Tush,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-wsk,wsk,Waskia,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-alw,alw,Alawa,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-ao,ao,Ao,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-apl,apl,Apalaí,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-bbw,bbw,Bininj Gun-Wok,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-fye,fye,Fyem,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-grr,grr,Garrwa,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-kgu,kgu,Kalkatungu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-lai,lai,Lai,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-mro,mro,Moro,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-nar,nar,Nara (in Ethiopia),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-tam,tam,Tamang (Eastern),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-tvo,tvo,Tatar,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-tpn,tpn,Tepehuan (Northern),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-tib,tib,Tibetan (Standard Spoken),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-tlp,tlp,Tlapanec,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-udh,udh,Udihe,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-zan,zan,Zande,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
wals-chapter-97,97A-cct,cct,Choctaw,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-cop,cop,Coptic,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-dgb,dgb,Dagbani,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-dum,dum,Dumo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-kos,kos,Kosraean,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
wals-chapter-97,97A-nuu,nuu,Nuuchahnulth,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-oss,oss,Ossetic,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-snh,snh,Sinhala,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
wals-chapter-97,97A-trb,trb,Teribe,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
wals-chapter-97,97A-tja,tja,Tiipay (Jamul),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
wals-chapter-97,97A-tla,tla,Tolai,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
